customer_id,assigned_persona,assign_rule
2519,Thrifty,soft:Thrifty
2520,Weekend,soft:Weekend
2521,Weekend,soft:Weekend
2522,Commuter,rule:commuter_strict
2523,Thrifty,rule:thrifty
2524,Weekend,rule:weekend
2525,Shopper,rule:shopper
2526,Thrifty,soft:Thrifty
2527,Commuter,rule:commuter_strict
2528,Shopper,rule:shopper
2529,Commuter,rule:commuter_strict
2530,Shopper,rule:shopper
2531,Weekend,soft:Weekend
2532,Shopper,rule:shopper
2533,Thrifty,rule:thrifty
2534,Commuter,rule:commuter_strict
2535,Shopper,soft:Shopper
2536,Shopper,rule:shopper
2537,Thrifty,soft:Thrifty
2538,Commuter,rule:commuter_strict
2539,Thrifty,soft:Thrifty
2540,Weekend,soft:Weekend
2541,Thrifty,soft:Thrifty
2542,Weekend,soft:Weekend
2543,Shopper,rule:shopper
2544,Thrifty,soft:Thrifty
2545,Commuter,rule:commuter_strict
2546,Thrifty,soft:Thrifty
2547,Commuter,rule:commuter_strict
2548,Thrifty,rule:thrifty
2549,Thrifty,soft:Thrifty
2550,Commuter,rule:commuter_strict
2551,Thrifty,soft:Thrifty
2552,Commuter,rule:commuter_strict
2553,Shopper,rule:shopper
2554,Shopper,rule:shopper
2555,Commuter,rule:commuter_strict
2556,Shopper,rule:shopper
2557,Thrifty,soft:Thrifty
2558,Thrifty,soft:Thrifty
2559,Commuter,rule:commuter_strict
2560,Thrifty,rule:thrifty
2561,Shopper,rule:shopper
2562,Thrifty,soft:Thrifty
2563,Commuter,rule:commuter_strict
2564,Commuter,rule:commuter_strict
2565,Thrifty,soft:Thrifty
2566,Thrifty,soft:Thrifty
2567,Commuter,rule:commuter_strict
2568,Thrifty,rule:thrifty
2569,Shopper,soft:Shopper
2570,Shopper,rule:shopper
2571,Thrifty,rule:thrifty
2572,Shopper,rule:shopper
2573,Thrifty,soft:Thrifty
2574,Thrifty,soft:Thrifty
2575,Commuter,rule:commuter_strict
2576,Weekend,soft:Weekend
2577,Shopper,rule:shopper
2578,Thrifty,soft:Thrifty
2579,Thrifty,rule:thrifty
2580,Thrifty,soft:Thrifty
2581,Commuter,rule:commuter_strict
2582,Shopper,rule:shopper
2583,Thrifty,rule:thrifty
2584,Thrifty,soft:Thrifty
2585,Thrifty,soft:Thrifty
2586,Thrifty,soft:Thrifty
2587,Commuter,rule:commuter_strict
2588,Thrifty,soft:Thrifty
2589,Commuter,rule:commuter_strict
2590,Thrifty,soft:Thrifty
2591,Shopper,rule:shopper
2592,Shopper,rule:shopper
2593,Thrifty,soft:Thrifty
2594,Thrifty,rule:thrifty
2595,Commuter,rule:commuter_strict
2596,Thrifty,soft:Thrifty
2597,Thrifty,rule:thrifty
2598,Thrifty,soft:Thrifty
2599,Thrifty,soft:Thrifty
2600,Commuter,rule:commuter_strict
2601,Thrifty,soft:Thrifty
2602,Commuter,rule:commuter_strict
2603,Thrifty,soft:Thrifty
2604,Thrifty,soft:Thrifty
2605,Commuter,rule:commuter_strict
2606,Thrifty,rule:thrifty
2607,Commuter,rule:commuter_strict
2608,Thrifty,soft:Thrifty
2609,Thrifty,soft:Thrifty
2610,Commuter,rule:commuter_strict
2611,Shopper,rule:shopper
2612,Commuter,rule:commuter_strict
2613,Commuter,rule:commuter_strict
2614,Weekend,soft:Weekend
2615,Thrifty,soft:Thrifty
2616,Commuter,rule:commuter_strict
2617,Thrifty,rule:thrifty
2618,Thrifty,rule:thrifty
2619,Shopper,rule:shopper
2620,Thrifty,soft:Thrifty
2621,Shopper,soft:Shopper
2622,Shopper,rule:shopper
2623,Thrifty,rule:thrifty
2624,Shopper,rule:shopper
2625,Thrifty,rule:thrifty
2626,Shopper,rule:shopper
2627,Commuter,rule:commuter_strict
2628,Thrifty,soft:Thrifty
2629,Thrifty,rule:thrifty
2630,Thrifty,soft:Thrifty
2631,Weekend,soft:Weekend
2632,Weekend,soft:Weekend
2633,Commuter,rule:commuter_strict
2634,Commuter,rule:commuter_strict
2635,Thrifty,soft:Thrifty
2636,Thrifty,soft:Thrifty
2637,Shopper,rule:shopper
2638,Thrifty,soft:Thrifty
2639,Shopper,rule:shopper
2640,Thrifty,soft:Thrifty
2641,Thrifty,rule:thrifty
2642,Commuter,rule:commuter_strict
2643,Thrifty,soft:Thrifty
2644,Weekend,soft:Weekend
2645,Commuter,rule:commuter_strict
2646,Thrifty,rule:thrifty
2647,Shopper,soft:Shopper
2648,Thrifty,rule:thrifty
2649,Thrifty,rule:thrifty
2650,Thrifty,rule:thrifty
2651,Commuter,rule:commuter_strict
2652,Thrifty,rule:thrifty
2653,Thrifty,rule:thrifty
2654,Commuter,rule:commuter_strict
2655,Weekend,soft:Weekend
2656,Thrifty,soft:Thrifty
2657,Shopper,rule:shopper
2658,Shopper,rule:shopper
2659,Commuter,rule:commuter_strict
2660,Weekend,soft:Weekend
2661,Thrifty,soft:Thrifty
2662,Shopper,rule:shopper
2663,Commuter,rule:commuter_strict
2664,Weekend,soft:Weekend
2665,Thrifty,soft:Thrifty
2666,Thrifty,soft:Thrifty
2667,Commuter,rule:commuter_strict
2668,Weekend,soft:Weekend
2669,Weekend,soft:Weekend
2670,Thrifty,rule:thrifty
2671,Thrifty,soft:Thrifty
2672,Thrifty,soft:Thrifty
2673,Thrifty,soft:Thrifty
2674,Commuter,rule:commuter_strict
2675,Shopper,rule:shopper
2676,Thrifty,soft:Thrifty
2677,Thrifty,rule:thrifty
2678,Commuter,rule:commuter_strict
2679,Commuter,rule:commuter_strict
2680,Thrifty,rule:thrifty
2681,Thrifty,rule:thrifty
2682,Shopper,rule:shopper
2683,Commuter,rule:commuter_strict
2684,Thrifty,soft:Thrifty
2685,Thrifty,rule:thrifty
2686,Commuter,rule:commuter_strict
2687,Commuter,rule:commuter_strict
2688,Thrifty,rule:thrifty
2689,Thrifty,rule:thrifty
2690,Thrifty,rule:thrifty
2691,Thrifty,soft:Thrifty
2692,Thrifty,soft:Thrifty
2693,Commuter,rule:commuter_strict
2694,Thrifty,soft:Thrifty
2695,Shopper,rule:shopper
2696,Thrifty,rule:thrifty
2697,Weekend,rule:weekend
2698,Thrifty,soft:Thrifty
2699,Thrifty,soft:Thrifty
2700,Weekend,soft:Weekend
2701,Thrifty,soft:Thrifty
2702,Shopper,rule:shopper
2703,Commuter,rule:commuter_strict
2704,Commuter,rule:commuter_strict
2705,Thrifty,soft:Thrifty
2706,Shopper,rule:shopper
2707,Commuter,rule:commuter_strict
2708,Thrifty,rule:thrifty
2709,Commuter,rule:commuter_strict
2710,Thrifty,rule:thrifty
2711,Thrifty,soft:Thrifty
2712,Thrifty,rule:thrifty
2713,Thrifty,soft:Thrifty
2714,Thrifty,soft:Thrifty
2715,Commuter,rule:commuter_strict
2716,Thrifty,soft:Thrifty
2717,Thrifty,soft:Thrifty
2718,Shopper,rule:shopper
2719,Shopper,rule:shopper
2720,Commuter,rule:commuter_strict
2721,Shopper,rule:shopper
2722,Thrifty,soft:Thrifty
2723,Thrifty,soft:Thrifty
2724,Thrifty,rule:thrifty
2725,Thrifty,soft:Thrifty
2726,Thrifty,soft:Thrifty
2727,Commuter,rule:commuter_strict
2728,Commuter,rule:commuter_strict
2729,Commuter,rule:commuter_strict
2730,Thrifty,rule:thrifty
2731,Thrifty,soft:Thrifty
2732,Thrifty,rule:thrifty
2733,Commuter,rule:commuter_strict
2734,Shopper,rule:shopper
2735,Shopper,rule:shopper
2736,Thrifty,soft:Thrifty
2737,Shopper,rule:shopper
2738,Weekend,soft:Weekend
2739,Shopper,rule:shopper
2740,Commuter,rule:commuter_strict
2741,Thrifty,rule:thrifty
2742,Commuter,rule:commuter_strict
2743,Commuter,rule:commuter_strict
2744,Commuter,rule:commuter_strict
2745,Thrifty,soft:Thrifty
2746,Thrifty,soft:Thrifty
2747,Weekend,soft:Weekend
2748,Commuter,rule:commuter_strict
2749,Shopper,rule:shopper
2750,Thrifty,soft:Thrifty
2751,Thrifty,rule:thrifty
2752,Thrifty,soft:Thrifty
2753,Thrifty,rule:thrifty
2754,Thrifty,rule:thrifty
2755,Shopper,rule:shopper
2756,Thrifty,rule:thrifty
2757,Thrifty,rule:thrifty
2758,Shopper,rule:shopper
2759,Weekend,soft:Weekend
2760,Commuter,rule:commuter_strict
2761,Commuter,rule:commuter_strict
2762,Commuter,rule:commuter_strict
2763,Thrifty,soft:Thrifty
2764,Thrifty,rule:thrifty
2765,Commuter,rule:commuter_strict
2766,Shopper,rule:shopper
2767,Weekend,soft:Weekend
2768,Commuter,rule:commuter_strict
2769,Thrifty,rule:thrifty
2770,Thrifty,soft:Thrifty
2771,Commuter,rule:commuter_strict
2772,Thrifty,soft:Thrifty
2773,Shopper,rule:shopper
2774,Thrifty,soft:Thrifty
2775,Thrifty,soft:Thrifty
2776,Thrifty,soft:Thrifty
2777,Commuter,rule:commuter_strict
2778,Commuter,rule:commuter_strict
2779,Thrifty,rule:thrifty
2780,Commuter,rule:commuter_strict
2781,Commuter,rule:commuter_strict
2782,Shopper,rule:shopper
2783,Shopper,soft:Shopper
2784,Shopper,rule:shopper
2785,Shopper,rule:shopper
2786,Commuter,rule:commuter_strict
2787,Shopper,rule:shopper
2788,Commuter,rule:commuter_strict
2789,Shopper,rule:shopper
2790,Shopper,rule:shopper
2791,Weekend,soft:Weekend
2792,Shopper,rule:shopper
2793,Weekend,soft:Weekend
2794,Thrifty,soft:Thrifty
2795,Thrifty,soft:Thrifty
2796,Thrifty,soft:Thrifty
2797,Commuter,rule:commuter_strict
2798,Weekend,soft:Weekend
2799,Shopper,rule:shopper
2800,Commuter,rule:commuter_strict
2801,Shopper,rule:shopper
2802,Shopper,rule:shopper
2803,Shopper,soft:Shopper
2804,Shopper,rule:shopper
2805,Thrifty,soft:Thrifty
2806,Shopper,rule:shopper
2807,Weekend,soft:Weekend
2808,Commuter,rule:commuter_strict
2809,Thrifty,rule:thrifty
2810,Thrifty,soft:Thrifty
2811,Commuter,rule:commuter_strict
2812,Thrifty,soft:Thrifty
2813,Thrifty,soft:Thrifty
2814,Commuter,rule:commuter_strict
2815,Thrifty,soft:Thrifty
2816,Thrifty,soft:Thrifty
2817,Thrifty,soft:Thrifty
2818,Commuter,rule:commuter_strict
2819,Commuter,rule:commuter_strict
2820,Thrifty,soft:Thrifty
2821,Shopper,rule:shopper
2822,Commuter,rule:commuter_strict
2823,Thrifty,soft:Thrifty
2824,Commuter,rule:commuter_strict
2825,Thrifty,rule:thrifty
2826,Shopper,rule:shopper
2827,Thrifty,soft:Thrifty
2828,Commuter,rule:commuter_strict
2829,Thrifty,rule:thrifty
2830,Commuter,rule:commuter_strict
2831,Thrifty,rule:thrifty
2832,Weekend,soft:Weekend
2833,Commuter,rule:commuter_strict
2834,Thrifty,rule:thrifty
2835,Thrifty,soft:Thrifty
2836,Shopper,rule:shopper
2837,Shopper,rule:shopper
2838,Commuter,rule:commuter_strict
2839,Shopper,soft:Shopper
2840,Thrifty,rule:thrifty
2841,Thrifty,soft:Thrifty
2842,Thrifty,soft:Thrifty
2843,Shopper,rule:shopper
2844,Shopper,rule:shopper
2845,Thrifty,soft:Thrifty
2846,Thrifty,rule:thrifty
2847,Shopper,rule:shopper
2848,Commuter,rule:commuter_strict
2849,Thrifty,soft:Thrifty
2850,Thrifty,rule:thrifty
2851,Weekend,soft:Weekend
2852,Commuter,rule:commuter_strict
2853,Commuter,rule:commuter_strict
2854,Shopper,rule:shopper
2855,Commuter,rule:commuter_strict
2856,Thrifty,rule:thrifty
2857,Commuter,rule:commuter_strict
2858,Commuter,rule:commuter_strict
2859,Commuter,rule:commuter_strict
2860,Commuter,rule:commuter_strict
2861,Shopper,rule:shopper
2862,Thrifty,rule:thrifty
2863,Shopper,rule:shopper
2864,Thrifty,soft:Thrifty
2865,Thrifty,rule:thrifty
2866,Thrifty,soft:Thrifty
2867,Thrifty,soft:Thrifty
2868,Thrifty,soft:Thrifty
2869,Thrifty,rule:thrifty
2870,Thrifty,rule:thrifty
2871,Shopper,rule:shopper
2872,Shopper,rule:shopper
2873,Shopper,rule:shopper
2874,Thrifty,rule:thrifty
2875,Thrifty,soft:Thrifty
2876,Thrifty,rule:thrifty
2877,Thrifty,rule:thrifty
2878,Commuter,rule:commuter_strict
2879,Thrifty,soft:Thrifty
2880,Commuter,rule:commuter_strict
2881,Thrifty,soft:Thrifty
2882,Shopper,rule:shopper
2883,Commuter,rule:commuter_strict
2884,Commuter,rule:commuter_strict
2885,Commuter,rule:commuter_strict
2886,Shopper,rule:shopper
2887,Thrifty,rule:thrifty
2888,Thrifty,rule:thrifty
2889,Shopper,soft:Shopper
2890,Shopper,rule:shopper
2891,Thrifty,soft:Thrifty
2892,Thrifty,soft:Thrifty
2893,Thrifty,soft:Thrifty
2894,Weekend,soft:Weekend
2895,Commuter,rule:commuter_strict
2896,Shopper,rule:shopper
2897,Thrifty,soft:Thrifty
2898,Thrifty,soft:Thrifty
2899,Thrifty,rule:thrifty
2900,Commuter,rule:commuter_strict
2901,Shopper,rule:shopper
2902,Thrifty,soft:Thrifty
2903,Commuter,rule:commuter_strict
2904,Thrifty,rule:thrifty
2905,Weekend,soft:Weekend
2906,Commuter,rule:commuter_strict
2907,Shopper,rule:shopper
2908,Commuter,rule:commuter_strict
2909,Thrifty,soft:Thrifty
2910,Thrifty,rule:thrifty
2911,Commuter,rule:commuter_strict
2912,Commuter,rule:commuter_strict
2913,Thrifty,soft:Thrifty
2914,Shopper,rule:shopper
2915,Commuter,rule:commuter_strict
2916,Thrifty,soft:Thrifty
2917,Weekend,soft:Weekend
2918,Shopper,rule:shopper
2919,Thrifty,soft:Thrifty
2920,Thrifty,rule:thrifty
2921,Thrifty,rule:thrifty
2922,Weekend,soft:Weekend
2923,Shopper,rule:shopper
2924,Commuter,rule:commuter_strict
2925,Thrifty,soft:Thrifty
2926,Shopper,rule:shopper
2927,Shopper,rule:shopper
2928,Shopper,rule:shopper
2929,Thrifty,soft:Thrifty
2930,Thrifty,rule:thrifty
2931,Weekend,soft:Weekend
2932,Thrifty,soft:Thrifty
2933,Commuter,rule:commuter_strict
2934,Thrifty,soft:Thrifty
2935,Thrifty,soft:Thrifty
2936,Commuter,rule:commuter_strict
2937,Thrifty,soft:Thrifty
2938,Thrifty,soft:Thrifty
2939,Shopper,rule:shopper
2940,Commuter,rule:commuter_strict
2941,Thrifty,soft:Thrifty
2942,Weekend,soft:Weekend
2943,Thrifty,rule:thrifty
2944,Thrifty,soft:Thrifty
2945,Weekend,soft:Weekend
2946,Commuter,rule:commuter_strict
2947,Thrifty,soft:Thrifty
2948,Thrifty,rule:thrifty
2949,Thrifty,rule:thrifty
2950,Shopper,rule:shopper
2951,Shopper,rule:shopper
2952,Thrifty,soft:Thrifty
2953,Thrifty,soft:Thrifty
2954,Thrifty,rule:thrifty
2955,Shopper,rule:shopper
2956,Thrifty,soft:Thrifty
2957,Thrifty,soft:Thrifty
2958,Shopper,rule:shopper
2959,Thrifty,rule:thrifty
2960,Shopper,rule:shopper
2961,Commuter,rule:commuter_strict
2962,Thrifty,rule:thrifty
2963,Thrifty,rule:thrifty
2964,Shopper,rule:shopper
2965,Shopper,rule:shopper
2966,Thrifty,soft:Thrifty
2967,Thrifty,soft:Thrifty
2968,Thrifty,soft:Thrifty
2969,Shopper,rule:shopper
2970,Thrifty,rule:thrifty
2971,Thrifty,rule:thrifty
2972,Commuter,rule:commuter_strict
2973,Thrifty,soft:Thrifty
2974,Weekend,soft:Weekend
2975,Thrifty,soft:Thrifty
2976,Commuter,rule:commuter_strict
2977,Shopper,rule:shopper
2978,Commuter,rule:commuter_strict
2979,Weekend,soft:Weekend
2980,Shopper,soft:Shopper
2981,Thrifty,rule:thrifty
2982,Commuter,rule:commuter_strict
2983,Shopper,soft:Shopper
2984,Shopper,rule:shopper
2985,Weekend,soft:Weekend
2986,Shopper,rule:shopper
2987,Commuter,rule:commuter_strict
2988,Thrifty,soft:Thrifty
2989,Thrifty,soft:Thrifty
2990,Shopper,rule:shopper
2991,Commuter,rule:commuter_strict
2992,Shopper,soft:Shopper
2993,Thrifty,soft:Thrifty
2994,Thrifty,rule:thrifty
2995,Commuter,rule:commuter_strict
2996,Shopper,rule:shopper
2997,Commuter,rule:commuter_strict
2998,Thrifty,soft:Thrifty
2999,Thrifty,rule:thrifty
3000,Shopper,rule:shopper
